BASE/ticTacToe/JRFsaQ;GGP_BASE_PROVER;2015-04-26;true;;15000;80422;10548
BASE/connectFour/WAIKTw;GGP_BASE_PROVER;2015-04-26;true;;15000;23542;1067
BASE/hex/T1MK8g;GGP_BASE_PROVER;2015-04-26;true;;15000;4624;65
BASE/speedChess/bPnisA;GGP_BASE_PROVER;2015-04-26;true;;15000;3466;28
BASE/reversi/d8UMeA;GGP_BASE_PROVER;2015-04-26;true;;15007;734;12
