BASE/cubicup_3player;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30007;4273;50
BASE/blocks2player;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;30956;1720
DRESDEN/skirmish3;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30005;310;7
DRESDEN/fizzbuzz;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30065;152;5
BASE/tttcc4;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30041;609;21
STANFORD/tictactoe5;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;17042;4682
BASE/sudokuGrade6H;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30014;1349;28
BASE/snakeAssemblit;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30005;3798;466
BASE/blocksWorld;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;48512;16170
DRESDEN/4pttc;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30012;1828;57
BASE/ticTacToeParallel;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30002;9270;1346
BASE/othello-comp2007;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30079;68;1
BASE/reversi;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30261;85;1
BASE/nim4;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30016;1410;106
DRESDEN/toetictac;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;40028;5273
BASE/checkers-newgoals;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30882;26;0
BASE/cylinder-checkers;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;32061;11;0
BASE/gt_two_thirds_6p;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;false;Test process timed out after 240 seconds;0;0;0
DRESDEN/amazons;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30125;105;1
BASE/asteroidsSerial;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30002;4723;52
BASE/dualConnect4;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30003;5647;179
