DRESDEN/babel/WdSW4A;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;435840;21792
BASE/duplicateStateLarge/dcjyuw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1017047;72646
DRESDEN/3qbf-5cnf-20var-40cl.1.qdimacs.viz.SAT/2034pg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;828438;14222
DRESDEN/backgammon/mqCW0Q;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;479268;2765
STANFORD/pentago/ZxzLmg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;491344;8972
DRESDEN/cubicup_3player/awDtsQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;267060;3179
STANFORD/pilgrimage/ObRZnQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;786095;10771
DRESDEN/mummymaze2p-comp2007/oTQRQg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2472310;52642
BASE/blockerSerial/3eqDuw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1767442;112027
BASE/wallmaze/uxNQ9g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;724479;24982
BASE/kalaha_2009/dRiN3g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1592448;19032
BASE/othelloHoles/c0qAzw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30001;25027;442
BASE/snake_2009_big/-oRfVw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1282888;71616
BASE/queens08lg/Ru7eqQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;329857;53529
DRESDEN/latenttictactoe/kITHKg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1907527;181161
DRESDEN/uf20-020.cnf.SAT.satlike/WbqXoA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;285135;14256
DRESDEN/ticblock/Z2yNWQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2187782;132499
BASE/connectFourSuicide/c8p9Kw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;971076;43488
BASE/4pttc/AL1k2Q;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1182170;37604
BASE/beatMania/qUHwvQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;7555143;125919
DRESDEN/laikLee_hex/ZeP3QQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;false;Test process timed out after 240 seconds;0;0;0
BASE/breakthroughWalls/vOZaYA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;862092;13343
BASE/blocksWorldParallel/RseaAQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;937484;312494
BASE/point_grab/r5DPmQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;9237688;307922
DRESDEN/blocks2player/3ev8nQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;7356097;408679
BASE/chickentoetictac/l57rfQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;4588746;645262
BASE/quartoSuicide/-23jUg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1137806;48752
BASE/hallway/ckCJOw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30007;392065;13068
STANFORD/triplesukoshi/Iu9mbA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1145130;163590
BASE/ticblock/T21C1g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2209709;133880
BASE/gt_dollar/TGjqRw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;5790184;2895102
BASE/wargame02/BkVqqQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;661424;220673
DRESDEN/quad/JPe6fg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30010;583;11
BASE/breakthrough/TGxk-g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;851418;13276
BASE/incredible/8Qh-6Q;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;4313190;227014
STANFORD/dualrainbow/G3OnRQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;3131893;521982
DRESDEN/knightmove/97Ipcw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1287139;36471
DRESDEN/knightfight/4_Ly4w;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2795795;258761
STANFORD/knightstourmedium/x1wu8Q;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;10486817;2623182
BASE/queens08ug/kJ_ZFQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1591266;198908
BASE/cylinder-checkers/hlldmw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;180757;1845
BASE/reversiSuicide/9OxJlg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;41488;685
BASE/knightwar/DVGY4Q;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1790013;209106
BASE/snake_2008/i6K26g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1519425;94475
DRESDEN/cylinder-checkers/clOO3Q;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;179942;1840
BASE/doubletictactoe/HH1htg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1715027;205733
DRESDEN/bomberman2p/x4h6jQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2263029;290566
BASE/battle/8oAvhQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;45614;1520
DRESDEN/sat_test_20v_91c_visualisation/aw8BIA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;617120;30856
BASE/knightmove/jBaJEw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1292444;36618
DRESDEN/quad_5x5/JAEP5g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;71989;4981
STANFORD/checkersonabarrelnokings/Zrevdw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1032940;21224
DRESDEN/double_tictactoe_dengji/bGaUyQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1947047;136972
DRESDEN/checkers/jIDMIg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;192434;1925
BASE/eotcatcit/AfZSzA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;3081320;404183
DRESDEN/nim4/F5YAYg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;4558264;339822
BASE/breakthroughHoles/nZk0Sg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;809597;13028
BASE/cubicup/4wNWJA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;493744;8816
BASE/bomberman2p/4CClwA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2259588;289958
BASE/3pffa/pR0dzA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1328292;44276
BASE/alexChess/LNo83g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;false;Exception of type StackOverflowError;0;0;0
BASE/chomp/-LcqYQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1774589;251930
STANFORD/tictactoe5/WFRReg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;3712231;1021068
BASE/skirmishZeroSum/zh4hcw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;379034;3790
BASE/chinook/XQh0IQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;729195;24959
DRESDEN/breakthrough/z4hK7Q;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;861210;13445
BASE/asteroidsSerial/id2QkA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;4855044;52240
BASE/sudokuGrade2/u80Tfw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;126254;3318
DRESDEN/catcha_mouse/cHv4dw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1192845;89584
BASE/lightsOnSimultaneous/_VN6lw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1203844;79337
STANFORD/selectivesukoshi/3xmXYg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;251740;8682
DRESDEN/crossers3/xiPTxg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1528666;115834
DRESDEN/kalaha_2009/gcC8uA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1599885;19138
DRESDEN/brain_teaser_extended/ZDp94A;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;5332263;355485
BASE/connectFourSimultaneous/7ITr3g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;633405;35534
BASE/mummymaze1p/PT_EXA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2093616;372683
BASE/tictactoe-init1/7M19vA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;3679984;1051524
DRESDEN/knightstour/cGISAA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;10428341;2144983
BASE/troublemaker01/s3tlEQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;15630605;5210482
BASE/tictactoe_orthogonal/WRzlVw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;3639813;454715
BASE/pentago/86NgKw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;215691;3955
DRESDEN/crisscross/GsY16g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;703543;27175
DRESDEN/quad_7x7/q-JOXg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30012;12946;430
BASE/amazons/RKKZjw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30002;14793;208
BASE/gt_attrition/kD_SCA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2780590;556118
BASE/slaughter/cOch8A;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;84722;444
BASE/factoringMutuallyAssuredDestruction/NH0LGg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;5398547;269927
DRESDEN/toetictac/mJtxCA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;6375146;836033
DRESDEN/blocks/vg0DRw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;8054986;2684995
BASE/hanoi_6_disks/MeubgQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;6632840;1863606
DRESDEN/checkers-mustjump/HUr33w;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;184275;3586
DRESDEN/tictactoeparallel/yk_DSg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1538819;222557
BASE/breakthroughSuicideSmall/XSbJog;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1226673;43654
DRESDEN/vacuumcleaner_obstacles_6/NVwsZw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;521335;86869
BASE/englishDraughts/jFkQxg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1239094;17949
BASE/ticTacToeParallel/ymRGPw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1530534;221326
DRESDEN/firefighter/WJmoPw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;6315748;142963
BASE/checkersTiny/Lr48cg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;475027;7739
DRESDEN/sat_test_20v_91c/dK7nVw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;607844;30392
BASE/chineseCheckers1/gqtwHw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2178388;76715
BASE/nonogram_10x10_1/0Xc62g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;212476;8384
BASE/toetictac/mTThmg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;6211919;814386
DRESDEN/checkers-suicide-cylinder-mustjump/L2BYWg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;159364;3588
DRESDEN/logistics/fPru1Q;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1696545;33930
BASE/ruleDepthLinear/OUBJpQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;13549837;6773314
DRESDEN/Zhadu/9zpQ5w;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;277271;7347
DRESDEN/connectfoursuicide/M9CNQg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;992204;44425
BASE/checkersTorus/2vm1EQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1079988;18272
DRESDEN/endgame/IJhh3Q;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;377012;26929
BASE/nim3/1OwUqw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;4246486;320373
DRESDEN/ggp-course2013_jordi/9QI6Kw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;471191;14716
STANFORD/dualhunter/1rPZjQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1765748;126124
BASE/asteroids/BKCmPQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;10673764;229964
BASE/golden_rectangle/_nYzfw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;364787;12259
BASE/eotcitcit/V_9_bg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1793517;356993
DRESDEN/blobwars/ZaMluQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;213862;5346
BASE/connectFour/WAIKTw;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;974280;43634
BASE/2pffa/6oHijA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1356217;45207
BASE/pawnWhopping/Ypc_6Q;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;1018442;29750
DRESDEN/nim1/M9BALA;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;6321253;920446
DRESDEN/hanoi_6_disks/MeubgQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;6444868;1814727
BASE/withConviction/3Xm54A;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;829760;33190
BASE/factoringGeorgeForman/HGRorQ;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;10836586;227718
BASE/ticTacToeLargeSuicide/727_8g;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;2326535;98075
BASE/switches/tPUoCg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;6097812;6097812
BASE/blocker/dIWtxg;ALLOY_DUALIZED_COMPILED_PROVER;2016-01-08;true;;30000;3748878;475483
