DRESDEN/uf20-020.cnf.SAT.satlike/WbqXoA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;7055;352
DRESDEN/ticblock/Z2yNWQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;37854;2288
BASE/connectFourSuicide/c8p9Kw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;15317;694
BASE/4pttc/AL1k2Q;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;22828;724
BASE/beatMania/qUHwvQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;204048;3400
DRESDEN/laikLee_hex/ZeP3QQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30985;2702;127
BASE/breakthroughWalls/vOZaYA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;11901;184
BASE/blocksWorldParallel/RseaAQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;18396;6132
BASE/point_grab/r5DPmQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;311239;10374
DRESDEN/blocks2player/3ev8nQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;177761;9875
BASE/chickentoetictac/l57rfQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;86311;12175
BASE/quartoSuicide/-23jUg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;30836;1310
BASE/hallway/ckCJOw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30002;8311;277
STANFORD/triplesukoshi/Iu9mbA;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;19961;2851
BASE/ticblock/T21C1g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;35801;2161
BASE/gt_dollar/TGjqRw;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;155791;77959
BASE/wargame02/BkVqqQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;9518;3146
DRESDEN/quad/JPe6fg;ALLOY_DUALIZED_PROVER;2016-01-08;true;;36629;44;0
BASE/breakthrough/TGxk-g;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30001;11502;181
BASE/incredible/8Qh-6Q;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;79928;4206
STANFORD/dualrainbow/G3OnRQ;ALLOY_DUALIZED_PROVER;2016-01-08;true;;30000;92430;15405
