BASE/zhadu/DlA8iQ;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30980;19;0
BASE/racetrackcorridor/k1OQRg;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30001;18811;942
BASE/gt_two_thirds_4p/DStnxQ;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;false;Exception of type NullPointerException;0;0;0
DRESDEN/nim4/F5YAYg;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30032;773;56
BASE/lightsOut/5P1ZBw;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30000;22971;1148
DRESDEN/crossers3/xiPTxg;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30002;9658;733
BASE/twisty-passages/DiZmmg;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30000;32633;163
DRESDEN/sat_test_20v_91c_visualisation/aw8BIA;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30000;12957;647
DRESDEN/hanoi7_bugfix/3gdnFw;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30000;27665;217
DRESDEN/mummymaze2p-comp2007/oTQRQg;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30000;20190;431
DRESDEN/cubicup_3player/awDtsQ;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30010;1201;14
DRESDEN/backgammon/mqCW0Q;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30003;1539;9
STANFORD/multipletictactoe/_bkafQ;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30002;13144;733
BASE/guess/SPpk1A;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30277;179;20
BASE/kalaha5x2x3/WviNsw;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30000;44652;452
BASE/ttcc4/Le0qjQ;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30005;4284;153
BASE/cephalopodMicro/9l2D3g;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30240;124;3
DRESDEN/brain_teaser_extended/ZDp94A;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30001;24918;1661
DRESDEN/catcha_mouse/cHv4dw;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30000;15378;1165
BASE/checkersTorusNoKings/pwb6oQ;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30005;5238;91
BASE/knightsTour/mvtVIg;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30000;83305;17050
STANFORD/nineboardtictactoe/y28P-A;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30005;5283;182
BASE/tttcc4/8Bs2lg;PALAMEDES_JAVA_PROVER_USEOPT_FALSE;0.6.1;true;;30001;4299;153
