BASE/incredible/8Qh-6Q;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3920414;206341
STANFORD/dualrainbow/G3OnRQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;8849328;1474888
DRESDEN/knightmove/97Ipcw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;6215502;176161
DRESDEN/knightfight/4_Ly4w;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;530031;49102
STANFORD/knightstourmedium/x1wu8Q;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;9546344;2387218
BASE/queens08ug/kJ_ZFQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3989997;498749
BASE/cylinder-checkers/hlldmw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;IllegalArgumentException: Cartesian product too large, must have size at most Integer.MAX_VALUE;0;0;0
BASE/reversiSuicide/9OxJlg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;519243;8592
BASE/knightwar/DVGY4Q;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;Exception of type NullPointerException;0;0;0
BASE/snake_2008/i6K26g;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1150685;71583
DRESDEN/cylinder-checkers/clOO3Q;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;IllegalArgumentException: Cartesian product too large, must have size at most Integer.MAX_VALUE;0;0;0
BASE/doubletictactoe/HH1htg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3591955;430866
DRESDEN/bomberman2p/x4h6jQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2369135;304034
BASE/battle/8oAvhQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1369035;45634
DRESDEN/sat_test_20v_91c_visualisation/aw8BIA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;10472294;523614
BASE/knightmove/jBaJEw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;6926462;196310
DRESDEN/quad_5x5/JAEP5g;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2410668;167001
STANFORD/checkersonabarrelnokings/Zrevdw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1011027;20765
DRESDEN/double_tictactoe_dengji/bGaUyQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2991703;210516
DRESDEN/checkers/jIDMIg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;IllegalArgumentException: Cartesian product too large, must have size at most Integer.MAX_VALUE;0;0;0
BASE/eotcatcit/AfZSzA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;6037173;791673
DRESDEN/nim4/F5YAYg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;3145661;234723
BASE/breakthroughHoles/nZk0Sg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;840366;13490
BASE/cubicup/4wNWJA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2254449;40258
BASE/bomberman2p/4CClwA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2382848;305449
BASE/3pffa/pR0dzA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;1249714;41657
BASE/alexChess/LNo83g;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;false;Test process timed out after 240 seconds;0;0;0
BASE/chomp/-LcqYQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;2172207;308146
STANFORD/tictactoe5/WFRReg;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;7829120;2154844
BASE/skirmishZeroSum/zh4hcw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;205173;2051
BASE/chinook/XQh0IQ;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;534845;18304
DRESDEN/breakthrough/z4hK7Q;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;775959;12119
BASE/asteroidsSerial/id2QkA;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;4407839;47506
BASE/sudokuGrade2/u80Tfw;ALLOY_DUALIZED_DIFF_PROP_NET;2016-01-08;true;;30000;278574;7322
