BASE/zhadu/DlA8iQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30019;655;14
BASE/racetrackcorridor/k1OQRg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30008;2654;132
BASE/gt_two_thirds_4p/DStnxQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;false;Test process timed out after 240 seconds;0;0;0
DRESDEN/nim4/F5YAYg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30004;1649;122
BASE/lightsOut/5P1ZBw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;16631;831
DRESDEN/crossers3/xiPTxg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30006;167;12
BASE/twisty-passages/DiZmmg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;33544;7;0
DRESDEN/sat_test_20v_91c_visualisation/aw8BIA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30002;3657;182
DRESDEN/hanoi7_bugfix/3gdnFw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30103;27;0
DRESDEN/mummymaze2p-comp2007/oTQRQg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30023;748;15
DRESDEN/cubicup_3player/awDtsQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30006;5028;59
DRESDEN/backgammon/mqCW0Q;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30010;1692;9
STANFORD/multipletictactoe/_bkafQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30002;4706;262
BASE/guess/SPpk1A;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30072;198;21
BASE/kalaha5x2x3/WviNsw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30023;594;4
BASE/ttcc4/Le0qjQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30015;810;29
BASE/cephalopodMicro/9l2D3g;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30029;590;14
DRESDEN/brain_teaser_extended/ZDp94A;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;31466;2097
DRESDEN/catcha_mouse/cHv4dw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;10034;752
BASE/checkersTorusNoKings/pwb6oQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30001;631;10
BASE/knightsTour/mvtVIg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;7358;1473
STANFORD/nineboardtictactoe/y28P-A;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;5487;187
BASE/tttcc4/8Bs2lg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30009;831;28
BASE/blobwars/0XT15Q;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30046;9;0
DRESDEN/buttons/ADUaHw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;70569;11761
BASE/pancakes/yUgbXw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30014;558;14
BASE/wargame03/klXI8w;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30891;29;3
BASE/hanoi7_bugfix/3gdnFw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;31034;28;0
BASE/blocks2player/wnTLOQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;40149;2230
DRESDEN/connectfour/5tc-Mg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;12275;565
BASE/quarto/EwBMVQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30163;113;4
BASE/quad_5x5/JAEP5g;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30121;47;3
BASE/dotsAndBoxes/EHwA_w;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30020;1205;20
BASE/pacman2p/4LEdQg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30011;538;11
DRESDEN/latenttictactoe/kITHKg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30001;19393;1827
DRESDEN/uf20-020.cnf.SAT.satlike/WbqXoA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;31233;12;0
BASE/mineClearingSmall/frsbvw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30010;1794;152
DRESDEN/breakthrough/z4hK7Q;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30017;989;15
STANFORD/bestbuttonsandlights/nm0wEA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30001;28638;4773
STANFORD/skirmish/w4V6Vw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30348;71;0
BASE/factoringImpossibleTurtleBrain/kcBhdw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30125;161;1
DRESDEN/four_way_battle/xSOQXA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30452;49;1
DRESDEN/snake_2008/E56l3A;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30047;350;19
BASE/ttcc4_2player_alt/ZEJvYA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30038;545;16
BASE/crissrace/ERWGDA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;36700;1;0
STANFORD/buttonsandlights/eyhJpA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;75526;12587
BASE/hanoi/iGLsJg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30030;1178;38
BASE/strangeSkirmish/gc1zKA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30065;355;3
BASE/god/qF06gw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30102;90;3
DRESDEN/quad_5x5_8_2/JRTLJg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30077;46;2
BASE/ticTacToeParallel/ymRGPw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;7295;1055
BASE/haystack/UkweGA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;125032;41648
STANFORD/hex/MTqWcw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30003;692;10
STANFORD/ttcc4/Cx9SGw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30016;598;9
STANFORD/chinook/osFbPA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30034;603;15
BASE/asteroids/BKCmPQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30001;10431;224
BASE/breakthroughSuicide/wZDpIg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30008;874;12
BASE/checkLines/Vop7oQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30004;5640;362
BASE/survival/YVIjJA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;88292;75602
BASE/knightfight/SJRkAg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30082;323;33
STANFORD/eightpuzzle/W_aWbA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30001;12590;251
DRESDEN/lightson2x2/gBHuig;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;38679;3867
STANFORD/multiplebuttonsandlights_9/SqB9BA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;28660;4776
DRESDEN/hallway/0H4l-Q;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30002;852;28
BASE/escortLatch/mX9BjQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30007;2317;39
BASE/chickentictactoe/DSlZCA;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;22592;3198
BASE/skirmish/Y_psYQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30104;211;2
BASE/ticTacToe/JRFsaQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;24258;3171
BASE/circlesolitaire/azuQFQ;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30000;34506;3341
BASE/pentagoSuicide/SBgNhw;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30008;3332;60
DRESDEN/checkers/jIDMIg;REKKURA_GENERIC_BACKWARD_PROVER;1.0.0;true;;30462;4;0
